OVENAP0003,Kitchen,,,,,,,Kitchen Appliances,Electric Integrated Oven,Statesman,,59.5,59.5,56.4,,Metal,White,Electric built in Fan Oven,5 Functions | A Class energy rating | 70mm Bottom bar | Easy clean enamel interior | Moulded rack support | 65 Litres cavity | 2 pcs wire shelf | 1 pc universal pan | 1 pc lift handle |,BSF60WH,,,Stock,Pik-a-Pak,Essential, £119.00 ,75, £208.25 ,,Assembled,DFF0130SDID,£184.40,2 Years Warranty
TUMBLE0001,Kitchen,,,,,,,Kitchen Appliances,Tumble Dryers,Indesit/Montpellier,,85,59.5,58.5,,Metal,White,Condenser Tumble Dryer,8Kg Condenser tumble dryer | White | Energy Efficiency C | Reverse tumble action | Two heat settings | Anti-crease function | Complies to EN 60335-1:2012/A11:2014 & EN 60335-2-11:2010/A11:2012,F089005 IDC8T3B 1,,,Stock,Indesit,Essential, £129.99 ,75, £227.48 ,,Assembled,DFF0125SDID,£211.65,2 Years Warranty
TUMBLE0002,Kitchen,,,,,,,Kitchen Appliances,Vented Tumble Dryer,Indesit/Montpellier,,85,59.5,58,,Metal,White,Vented Tumble Dryer,7Kg Vented tumble dryer | White | Rear vent | Two heat settings | Reverse tumble action | Energy Efficiency C | Complies with EN 60335-1:2012/A11:2014 & EN 60335-2-11:2010/A11:2012,F074628 IDV75 1,F074628 IDV75 2,,Stock,Indesit/D.A.D,Essential, £109.99 ,75, £192.48 ,,Assembled,DFF0126SDID,£162.60,2 Years Warranty
WASHER0001,Kitchen,,,,,,,Kitchen Appliances,Washer Dryer,Indesit/Montpellier,,85,59.5,53.5,,Metal,White,Washer Dryer,Washer Dryer | White | 16 Programmes | Delay Timer | Wash Efficiency A | Spin Efficiency B | Energy Efficiency B | Spin Speed 1000 | Condenser Dryer | Half Load AUTO | Variable Wash Temp | Variable Spin Speed | Quick Wash | Three sensor drying levels | 6Kg washing capacity | 5Kg drying capacity | Complies with EN 60335-1:2012/A11:2014 & EN 60335-2-11:2010/A11:2012 & EN 60335-2-7:2010/A11:2013,F062505 IWDC6125 1,F062505 IWDC6125 2,,Stock,Indesit/D.A.D,Essential, £230.00 ,75, £402.50 ,,Assembled,DFF0127SDID,£386.05,2 Years Warranty
WASHIN0002,Kitchen,,,,,,,Kitchen Appliances,Washing Machines 6KG,Statesman,,85,59.5,47,,Metal,White,Washing Machine 6KG,6KG | 1200rpm Spin speed | 8 Wash programs | quick wash | Cycle progress indictor | Fabric softener to be added during cycle |,TWM0612F_A,,,Stock,Pik-a-Pak,Essential, £112.00 ,75, £196.00 ,,Assembled,DFF0124SDID,£175.00,2 Years Warranty
IRONEL0001,Kitchen,Home accessories,,,,,,Small Appliances,Irons,Igenix,,29.8,13,15,,Plastic with ceramic soleplate,Neutral,Iron,Ceramic soleplate | Shot of stream | Variable steam control | Adjustable temperature control | Overheat protection |Self cleaning | Anti drip function | Comfortable grip handle | Auto shut off|,IG3125,,,Stock,Pik-a-Pak,Essential, £10.90 ,75, £19.08 ,,Assembled,DFF0115SDID,£16.16,2 Years Warranty
KETTLE0001,Kitchen,,,,,,,Small Appliances,Kettles,Igenix,,22.6,20,13.5,,Plastic,White,Kettle,1.7 Litre Capacity |2.2KW |Safety locking lid | Auto switch off on boil | Boil dry protection | Dual water gauge | Removable washable filter | Immersed element | Cord storage | On/Off switch with indicator light |,IG27270,,,Stock,Pik-a-Pak,Essential, £5.99 ,75, £10.48 ,,Assembled,DFF0105SDID,£6.72,2 Years Warranty
MICROW0002,Kitchen,,,,,,,Small Appliances,Microwaves 800w,Igenix,,25.8,43.9,34,,Metal/Plastic/Glass mix,White,Microwave ,Cooking power 800W | Capacity 20 Litre | Power levels 5 | Defrost function | Minute timer 30 minutes | Cooking end signal | Turn table diameter 240mm |,IG2008,,,Stock,Pik-a-Pak,Essential, £32.90 ,75, £57.58 ,,Assembled,DFF0106SDID,£39.77,2 Years Warranty
TOASTE0001,Kitchen,,,,,,,Small Appliances,Toasters 2 slice,Igenix,,18,29,15,,Plastic/Metal mix,White,Toaster,Variable electronic browning control | Slide out fixed crumb tray | Stainless steel insert | Cord storage | Non slip feet |,IG3001,,,Stock,Pik-a-Pak,Essential, £5.99 ,75, £10.48 ,,Assembled,DFF0119SDID,£7.88,2 Years Warranty
VACUUM0001,Living Room,Home accessories,,,,,,Small Appliances,Vacuum Cleaners,Upright,,109,30.5,29,,Plastic/Metal mix,White/Black,Upright Vacuum,"Power 1600w motor | 230W Suction power | 2.5 Litre easy to empty dust container | Floor height adjustment to carpets and hard floors | HEPA filtration |Tools included crevice tool, dusting brush and turbo brush | On board tool storage | 1.8m Stair hose | 7m Power cord |",IG2416,,,Stock,Pik-a-Pak,Essential, £36.53 ,75, £63.93 ,,Assembled,DFF0123SDID,£52.00,2 Years Warranty
CHOPBD0001,Kitchen,,,,,,,Kitchen Essentials,Chopping Board,Unbranded,,31,20.5,8,,Plastic,Neutral,Plastic Chopping Board,Tough plastic ideal for cutting and chopping | Easy to clean,Alan,,,Stock,Zodiac Stainless Products,Essential, £1.95 ,75, £3.41 ,,Assembled,DFF0085SDID,£2.24,1 Year Warranty
CUTLER0006,Kitchen,,,,,,,Kitchen Essentials,Cutlery Tray,Unbranded,,30,38,60,,Plastic,Neutral,Plastic Cutlery Tray,Deep sections to separate cutlery | Fits standard size drawers,Alan,,,Stock,Whitefurze,Essential, £0.79 ,75, £1.38 ,,Assembled,DFF0090SDID,£1.06,1 Year Warranty
LAUNDR0001,Kitchen,Home accessories,,,,,,Kitchen Essentials,Laundry Basket,Unbranded,,64,46,46,,Plastic,Neutral,Laundry Basket,"Round laundry bin with lid | Lightweight, family size capacity",Alan,,,Stock,Whitefurze,Essential, £1.70 ,75, £2.98 ,,Assembled,DFF0086SDID,£2.28,1 Year Warranty
TODDLE0001,Nursery,Bedroom,,,,,,Nursery Furniture,Toddler Bed,Unbranded,145,63,77,,,Wood,Natural Pine or White,Toddler Bed,Traditional style toddler bed suitable for 18 months to 4 years | Side safety rails to prevent falling out | Colour will be natural pine or white | Flat packed for self assembly,eve white junior bed png,,,Stock,Kiddicare,Essential, £58.33 ,75, £102.07 ,,Flat Pack,TODDLE0001,£94.40,1 Year Warranty
TODDLE0002,Nursery,Bedroom,,,,,,Nursery Furniture,Toddler Bed Mattress,Unbranded,120,10,60,,,Foam Breathable Waterproof,White,Toddler Bed Mattress,Lightweight mattress made from high density foam | Covered with a waterproof and easy clean cover | Fixed cover,Alan,,,Stock,Kiddicare/online,Essential, £24.99 ,75, £43.73 ,,Assembled,TODDLE0002,£41.87,1 Year Warranty
MIRROR0002,Living Room,Bedroom,Dining Room,,,,,Home Accessories,Mirror,Unbranded,,73,53,20,,Glass with wood surround,Pine,Mirror,Picture mirror with natural pine surround,Alan,,,Stock,Sher Bros,Essential, £4.95 ,75, £8.66 ,,Assembled,MIRROR0002,£7.43,1 Year Warranty
MIRROR0005,Bedroom,,,,,,,Home Accessories,Mirror Full Length,Unbranded,,145,45,35,,Glass with surround,Dark Brown,Mirror Full Length,Full length mirror with dark wood surround,Alan,,,Stock,Sher Bros,Essential, £21.95 ,75, £38.41 ,,Assembled,MIRROR0005,£32.93,1 Year Warranty
DOORMA0001,Living Room,,,,,,,Home Accessories,Door Mat,Unbranded,60,1.5,40,,,Polypropylene mix,Dark,Door Mat,Durable interior door mat,Alan,,,Stock,Premier,Essential, £3.85 ,75, £6.74 ,,Assembled,DOORMA0001,£5.78,1 Year Warranty
COOKER0002,Kitchen,,,,,,,Kitchen Appliances,Electric Cooker Double Cavity,Statesman,,90,50,60,,Metal,White,Electric Twin Cavity cooker,"Conventional oven and separate grill | Double glazed oven door and grill door | Electric grill | 4 Solid hotplate (2 x 1KW, 2 x 1.5Kw)| Grill element power 1.5 Kw| 1 Oven shelf | 1 Deep tray |Oven capacity 54 litres |",TE50WH_B,,,Stock,Pik-a-Pak,Essential, £212.17 ,75, £371.30 ,,Assembled,DFF0094SDID,£201.56,2 Years Warranty
COOKER0003,Kitchen,,,,,,,Kitchen Appliances,Gas Cooker Single Cavity,Statesman,,85,50,60,,Metal,White,Gas Single Cavity Cooker,"4 Gas burners (2 x semi-rapid, 1 x rapid, 1 x simmer) | Flame failure device | Gas thermostatic oven | Full ignition | Easy clean enamel | 1 Oven shelf & a full width oven tray | Grill pan & Handle | Energy rating A",STUDIO2,,,Stock,Pik-a-Pak,Essential, £129.00 ,75, £225.75 ,,Assembled,DFF0132SDID,£245.60,2 Years Warranty
FREEZE0002,Kitchen,,,,,,,Kitchen Appliances,Freezer Table Top,Igenix,,51,44,49,,Metal,White,Counter top Freezer,A+ energy rating | 4* Freezer rating | Reversible door | Wire shelf | Mechanical temperature control | Energy consumption 153kWh/year | Noise level 41db | Total net capacity 34 litre | ,ig3751_A,,,Stock,Pik-a-Pak,Essential, £69.50 ,75, £121.63 ,,Assembled,FREEZE0002,£128.32,2 Years Warranty
WASHIN0004,Kitchen,,,,,,,Kitchen Appliances,Washing Machine 9KG,Hisense,,85,59.5,59.5,,Metal,White,Washing Machine 9kg,9KG | 1200rpm Spin speed | 15 Wash programs | Energy rating A++ |,WFNA90121,,,Stock,Hisense,Essential, £155.00 ,75, £271.25 ,,Assembled,DFF0128SDID,£203.75,2 Years Warranty
COTTTT0001,Nursery,Bedroom,,,,,,Nursery Furniture,Cot,Unbranded,125,88,65,,,Wood,Natural Pine or White,Natural Pine Wooden Cot,Wooden Cot in natural pine | Two position adjustable base | Teething rail | Colour will be natural pine or white | Conforms to BS:EN716 2008 and BS7177:2008+A1:2011 | Low hazard category,Ivy cot,,,Special,Poppy's Playground,Essential, £40.00 ,75, £70.00 ,10-15 days,Flat Pack,DFF0058SDID,£40.60,1 Year Warranty
COTMAT0003,Nursery,Bedroom,,,,,,Nursery Furniture,Cot Mattress,Unbranded,120,10,60,,,Hypoallergenic Foam,White,Cot Mattress,"Cot mattress 4"" high density hypo allergenic foam | Safety mattress, with machine washable mesh cover | Complies to BS1877-10:2011+A1:2012 and BS7177:2008+A1:2011 | Low hazard fire category",Alan,,,Special,Poppy's Playground,Essential, £11.00 ,75, £19.25 ,10-15 days,Assembled,DFF0037SDID,£15.40,1 Year Warranty
COTTTT0002,Nursery,Bedroom,,,,,,Nursery Furniture,Travel Cot,Unbranded,,78,104,74,,Steel/Mesh,Black/Grey,Travel Cot,Travel Cot | Steel frame with mesh panels | Suitable from birth | Foldable panels | Separate padded breathable mattress | Wipe clean | Carry Bag included | Conforms to BS:EN 716 2008+A1:2013 and BS7177:2008+A1:2011 | Low fire hazard category,Alan,,,Special,Kiddicare/online,Essential, £24.99 ,75, £43.73 ,10-15 days,Assembled,DFF0054SDID,£32.70,1 Year Warranty
BEDBAS0010,Bedroom,,,,,,,Bedroom Furniture,Bed Base Pineking Double,Pineking Ortho,190,23,135,,,Wood/Fabric,Cream,Pine King Standard Orthopaedic Bed Base - Double,Bed base to pair with our PineKing Orthopedic Mattress | Comfort fabric covering polyester/polypropylene mix | Softwood frame construction from sustainable sources |Black castors for ease of movement | The King base splits for ease of delivery and installation and is joined in situ with linking bars | The PineKing Orthopedic is for domestic use and conforms to BS7177 low hazard safety regulations | Made in the UK,requested,,,Special,Highgrove,Essential, £70.00 ,75, £122.50 ,6-10 days,Assembled,BEDBAS0016,£115.49,1 Year Warranty
FREEZE0001,Kitchen,,,,,,,Kitchen Appliances,Under Counter Freezer,Igenix,,86,49,51,,Metal,White,Under Counter Freezer,A+ Energy rating | 4 Star freezer rating | 3 Freezer draws | Reversible door | Adjustable thermostat | Adjustable feet | Freezer gross capacity 88 litres | Freezer net capacity 80 litres | Energy consumption 167KWH/year | CFC/HFC free | Noise level 39db |,IG350F,,,Stock,Pik-a-Pak,Essential, £82.00 ,75, £143.50 ,,Assembled,DFF0099SDID,£108.00,2 Years Warranty
